Name,Mode,Precision,Recall,Event,Validations Number,Duration,Process time
2_069_1.mp4,4,0.46601941747572817,0.6153846153846154,a person chasing other person,144,25.0,27.78279161453247
1_082_1.mp4,4,0.625,0.967741935483871,a person chasing other person,55,14.981633333333333,16.065993785858154
4_108_1.mp4,4,0.5909090909090909,0.7647058823529411,a person chasing other person,65,11.966666666666667,12.33837080001831
4_107_1.mp4,4,0.3804347826086957,0.7777777777777778,a person chasing other person,143,24.966666666666665,25.782121181488037
4_114_1.mp4,4,0.8125,0.7090909090909091,a person chasing other person,65,11.933333333333334,12.617507457733154
3_096_1.mp4,4,0.43243243243243246,0.8648648648648649,a person chasing other person,83,14.981633333333333,16.691978931427002
1_073_1.mp4,4,1.0,0.45454545454545453,a person chasing other person,22,14.981633333333333,16.047240495681763
3_091_1.mp4,4,0.34,1.0,a person chasing other person,113,19.986633333333334,22.507392644882202
2_078_1.mp4,4,0.39622641509433965,0.7,a person chasing other person,84,15.0,16.7024142742157
2_088_1.mp4,4,0.5454545454545454,0.36,a person chasing other person,126,22.0,24.22948431968689
