Name,Mode,Precision,Recall,Event,Validations Number,Duration,Process time
2_069_1.mp4,0,0.926829268292683,1.0,a person chasing other person,41,25.0,43.75812816619873
2_069_1.mp4,1,0.0,0.0,a person chasing other person,144,25.0,59.61573004722595
2_069_1.mp4,2,0.5416666666666666,1.0,a person chasing other person,144,25.0,81.80154013633728
2_069_1.mp4,3,0.0,0.0,a person chasing other person,41,25.0,42.836095094680786
2_069_1.mp4,4,0.7962962962962963,0.5512820512820513,a person chasing other person,144,25.0,27.42660117149353
1_082_1.mp4,0,0.6444444444444445,1.0,a person chasing other person,46,14.981633333333333,33.734073877334595
1_082_1.mp4,1,0.8,0.25806451612903225,a person chasing other person,83,14.981633333333333,34.312105655670166
1_082_1.mp4,2,0.3924050632911392,1.0,a person chasing other person,83,14.981633333333333,47.92462658882141
1_082_1.mp4,3,0.8095238095238095,0.5862068965517241,a person chasing other person,46,14.981633333333333,33.85231852531433
1_082_1.mp4,4,0.6521739130434783,0.967741935483871,a person chasing other person,55,14.981633333333333,16.183734893798828
4_107_1.mp4,0,1.0,0.8529411764705882,a person chasing other person,64,24.966666666666665,47.85441493988037
4_107_1.mp4,1,0.0,0.0,a person chasing other person,143,24.966666666666665,52.22995209693909
4_107_1.mp4,2,0.96875,0.6888888888888889,a person chasing other person,143,24.966666666666665,75.11197519302368
4_107_1.mp4,3,0.0,0.0,a person chasing other person,64,24.966666666666665,48.330665826797485
4_107_1.mp4,4,0.44,0.7333333333333333,a person chasing other person,143,24.966666666666665,25.846335887908936
