Name,Mode,Precision,Recall,Event,Validations Number,Duration,Process time
2_069_1.mp4,4,0.7962962962962963,0.5512820512820513,a person chasing other person,144,25.0,27.771215677261353
1_082_1.mp4,4,0.6521739130434783,0.967741935483871,a person chasing other person,55,14.981633333333333,15.517394781112671
4_108_1.mp4,4,0.6808510638297872,0.9411764705882353,a person chasing other person,65,11.966666666666667,11.92603063583374
4_107_1.mp4,4,0.44,0.7333333333333333,a person chasing other person,143,24.966666666666665,24.67366909980774
4_114_1.mp4,4,1.0,0.34545454545454546,a person chasing other person,65,11.933333333333334,12.072222471237183
3_096_1.mp4,4,0.45588235294117646,0.8378378378378378,a person chasing other person,83,14.981633333333333,15.933966875076294
1_073_1.mp4,4,1.0,0.6363636363636364,a person chasing other person,22,14.981633333333333,15.394843816757202
3_091_1.mp4,4,0.3815789473684211,0.8529411764705882,a person chasing other person,113,19.986633333333334,21.232366800308228
2_078_1.mp4,4,0.42105263157894735,0.26666666666666666,a person chasing other person,84,15.0,15.92573094367981
2_088_1.mp4,4,0.0,0.0,a person chasing other person,126,22.0,23.047772645950317
